transect.dat
5
X
Rock type
Block Ni
Cd
Ni
  1.0000  3.0000  18.8143   0.910   18.00
  1.0500  3.0000  19.0906   -99    -99 
  1.1000  3.0000  19.3527   -99    -99
  1.1500  3.0000  19.5329   -99    -99
  1.2000  3.0000  19.6341   -99    -99
  1.2500  1.0000  19.4704   -99     21.96
  1.3000  1.0000  18.0084   -99    -99  
  1.3500  1.0000  16.3126   -99    -99 
  1.4000  1.0000  14.5998   -99    -99 
  1.4500  1.0000  12.8734   -99    -99 
  1.5000  1.0000  11.2325   0.570    9.68
  1.5500  1.0000  10.3072   -99    -99 
  1.6000  1.0000   9.4391   -99    -99 
  1.6500  1.0000   8.5007   -99    -99 
  1.7000  1.0000   7.5001   -99    -99 
  1.7500  1.0000   6.6439   0.135    5.24
  1.8000  1.0000   6.6105   -99    -99 
  1.8500  1.0000   6.8034   -99    -99 
  1.9000  1.0000   7.0988   -99    -99 
  1.9500  1.0000   7.4910   -99    -99 
  2.0000  1.0000   7.8604   -99      8.92 
  2.0500  1.0000   7.7273   -99    -99 
  2.1000  1.0000   7.5417   -99    -99 
  2.1500  1.0000   7.3936   -99    -99 
  2.2000  1.0000   7.2825   -99    -99 
  2.2500  1.0000   7.4878   0.275    4.20
  2.3000  1.0000   9.4531   -99    -99 
  2.3500  1.0000  11.7203   -99    -99 
  2.4000  1.0000  14.0157   -99    -99 
  2.4500  1.0000  16.3324   -99    -99 
  2.5000  1.0000  18.5021   1.310   20.40
  2.5500  1.0000  19.5993   -99    -99 
  2.6000  1.0000  20.5453   -99    -99 
  2.6500  1.0000  21.4857   -99    -99 
  2.7000  3.0000  22.4163   -99    -99 
  2.7500  3.0000  23.5835   -99     20.64
  2.8000  3.0000  26.2634   -99    -99 
  2.8500  3.0000  29.1786   -99    -99 
  2.9000  3.0000  32.0478   -99    -99 
  2.9500  2.0000  34.8620   -99    -99 
  3.0000  2.0000  37.0471   -99     43.68
  3.0500  2.0000  35.8367   -99    -99 
  3.1000  2.0000  33.9413   -99    -99 
  3.1500  2.0000  32.0144   -99    -99 
  3.2000  2.0000  30.0587   -99    -99 
  3.2500  2.0000  28.2595   3.925   26.12
  3.3000  2.0000  27.5500   -99    -99 
  3.3500  2.0000  27.0137   -99    -99 
  3.4000  2.0000  26.4430   -99    -99 
  3.4500  2.0000  25.8375   -99    -99 
  3.5000  2.0000  25.2887   1.325   24.60
  3.5500  2.0000  25.1742   -99    -99 
  3.6000  2.0000  25.0974   -99    -99 
  3.6500  2.0000  25.0001   -99    -99 
  3.7000  2.0000  24.8830   -99    -99 
  3.7500  2.0000  24.6115   -99     26.20
  3.8000  2.0000  23.5111   -99    -99 
  3.8500  2.0000  22.2664   -99    -99 
  3.9000  2.0000  21.0226   -99    -99 
  3.9500  2.0000  19.7839   -99    -99 
  4.0000  2.0000  18.9304   2.120   14.52
  4.0500  2.0000  20.3440   -99    -99 
  4.1000  2.0000  22.1881   -99    -99 
  4.1500  2.0000  24.1287   -99    -99 
  4.2000  4.0000  26.1664   -99    -99 
  4.2500  4.0000  27.8695   2.805   32.92
  4.3000  4.0000  27.0833   -99    -99 
  4.3500  4.0000  25.8804   -99    -99 
  4.4000  4.0000  24.6093   -99    -99 
  4.4500  4.0000  23.2689   -99    -99 
  4.5000  4.0000  21.9381   -99     21.04
  4.5500  4.0000  21.0031   -99    -99 
  4.6000  4.0000  20.1055   -99    -99 
  4.6500  4.0000  19.1945   -99    -99 
  4.7000  4.0000  18.2731   -99    -99 
  4.7500  4.0000  17.4839   1.485   15.84
  4.8000  2.0000  17.5288   -99    -99 
  4.8500  2.0000  17.7162   -99    -99 
  4.9000  2.0000  17.9145   -99    -99 
  4.9500  2.0000  18.1235   -99    -99 
  5.0000  2.0000  18.3430   -99    -99 
  5.0500  2.0000  18.5718   -99    -99 
  5.1000  2.0000  18.7893   -99    -99 
  5.1500  2.0000  18.9740   -99    -99 
  5.2000  2.0000  19.1231   -99    -99 
  5.2500  2.0000  19.2347   -99    -99 
  5.3000  2.0000  19.3092   -99    -99 
  5.3500  2.0000  19.4009   -99    -99 
  5.4000  2.0000  19.5672   -99    -99 
  5.4500  2.0000  19.8128   -99    -99 
  5.5000  2.0000  20.1402   -99    -99 
  5.5500  2.0000  20.5493   -99    -99 
  5.6000  2.0000  20.9780   -99    -99 
  5.6500  2.0000  21.3612   -99    -99 
  5.7000  2.0000  21.6937   -99    -99 
  5.7500  2.0000  21.9729   -99    -99 
  5.8000  2.0000  22.1968   -99    -99 
  5.8500  2.0000  22.3742   -99    -99 
  5.9000  2.0000  22.5147   -99    -99 
  5.9500  2.0000  22.6171   -99    -99 
  6.0000  2.0000  22.6797   -99    -99 
  6.0500  2.0000  22.7017   -99    -99 
  6.1000  2.0000  22.7026   -99    -99 
  6.1500  2.0000  22.7026   -99    -99 
  6.2000  2.0000  22.7026   -99    -99 
  6.2500  2.0000  22.7026   -99    -99 
